Laser delay,Gate width,Counts
16.6,1.6999999999999993,484454.0
16.6,1.5999999999999996,383816.0
16.6,1.5,282324.0
16.6,1.4000000000000004,218879.0
16.6,1.3000000000000007,174268.0
16.6,1.1999999999999993,143176.0
16.6,1.0999999999999996,120366.0
16.6,1.0,95929.0
16.6,0.9000000000000004,78356.0
16.6,0.8000000000000007,63331.0
16.6,0.6999999999999993,48569.0
16.6,0.5999999999999996,38456.0
16.6,0.5,27718.0
16.6,0.40000000000000036,19317.0
16.6,0.3000000000000007,12452.0
16.6,0.1999999999999993,7018.0
16.6,0.09999999999999964,2394.0
16.65,0.0,-1198.0
16.65,-0.09999999999999964,-4234.0
16.65,3.0,17245908.0
16.65,2.9000000000000004,17320682.0
16.65,2.8,17390548.0
16.65,2.7,17443703.0
16.65,2.5999999999999996,15221102.0
16.65,2.5,7616545.0
16.65,2.4000000000000004,5437040.0
16.65,2.3,4157859.0
16.65,2.2,2850036.0
16.65,2.0999999999999996,2035230.0
16.65,2.0,1533218.0
16.65,1.9000000000000004,1184883.0
16.65,1.8000000000000007,887883.0
16.65,1.6999999999999993,637248.0
16.65,1.5999999999999996,436908.0
16.65,1.5,312616.0
16.65,1.4000000000000004,238074.0
16.65,1.3000000000000007,190321.0
16.65,1.1999999999999993,154798.0
16.65,1.0999999999999996,130595.0
16.65,1.0,104156.0
16.65,0.9000000000000004,85303.0
16.65,0.8000000000000007,68209.0
16.65,0.6999999999999993,52933.0
16.65,0.5999999999999996,42043.0
16.65,0.5,30146.0
16.65,0.40000000000000036,21218.0
16.65,0.3000000000000007,13697.0
16.65,0.1999999999999993,7975.0
16.65,0.09999999999999964,2891.0
16.7,0.0,-871.0
16.7,-0.09999999999999964,-4291.0
16.7,3.0,17252279.0
16.7,2.9000000000000004,17342766.0
16.7,2.8,17384383.0
16.7,2.7,17480597.0
16.7,2.5999999999999996,17343540.0
16.7,2.5,11459841.0
16.7,2.4000000000000004,6232885.0
16.7,2.3,4909715.0
16.7,2.2,3523581.0
16.7,2.0999999999999996,2397238.0
16.7,2.0,1741777.0
16.7,1.9000000000000004,1334442.0
16.7,1.8000000000000007,1001489.0
16.7,1.6999999999999993,726422.0
16.7,1.5999999999999996,500799.0
16.7,1.5,348931.0
16.7,1.4000000000000004,258988.0
16.7,1.3000000000000007,205742.0
16.7,1.1999999999999993,168685.0
16.7,1.0999999999999996,142353.0
16.7,1.0,113667.0
16.7,0.9000000000000004,91818.0
16.7,0.8000000000000007,74500.0
16.7,0.6999999999999993,57650.0
16.7,0.5999999999999996,45654.0
16.7,0.5,32916.0
16.7,0.40000000000000036,22612.0
16.7,0.3000000000000007,13606.0
16.7,0.1999999999999993,9006.0
16.7,0.09999999999999964,3431.0
16.75,0.0,-623.0
16.75,-0.09999999999999964,-4378.0
16.75,3.0,17250406.0
16.75,2.9000000000000004,17336435.0
16.75,2.8,17397176.0
16.75,2.7,17487393.0
16.75,2.5999999999999996,17594418.0
16.75,2.5,15805604.0
16.75,2.4000000000000004,8020268.0
16.75,2.3,5577841.0
16.75,2.2,4291181.0
16.75,2.0999999999999996,2925006.0
16.75,2.0,2009503.0
16.75,1.9000000000000004,1506974.0
16.75,1.8000000000000007,1129482.0
16.75,1.6999999999999993,823761.0
16.75,1.5999999999999996,572813.0
16.75,1.5,392785.0
16.75,1.4000000000000004,285286.0
16.75,1.3000000000000007,224222.0
16.75,1.1999999999999993,182160.0
16.75,1.0999999999999996,153228.0
16.75,1.0,122863.0
16.75,0.9000000000000004,100545.0
16.75,0.8000000000000007,81194.0
16.75,0.6999999999999993,62295.0
16.75,0.5999999999999996,50212.0
16.75,0.5,36034.0
16.75,0.40000000000000036,25215.0
16.75,0.3000000000000007,16760.0
16.75,0.1999999999999993,9579.0
16.75,0.09999999999999964,3940.0
16.8,0.0,-397.0
16.8,-0.09999999999999964,-4485.0
16.8,3.0,17235214.0
16.8,2.9000000000000004,17333533.0
16.8,2.8,17395455.0
16.8,2.7,17481932.0
16.8,2.5999999999999996,17612322.0
16.8,2.5,17343801.0
16.8,2.4000000000000004,12139141.0
16.8,2.3,6427562.0
16.8,2.2,5015875.0
16.8,2.0999999999999996,3634851.0
16.8,2.0,2379899.0
16.8,1.9000000000000004,1709068.0
16.8,1.8000000000000007,1276514.0
16.8,1.6999999999999993,933812.0
16.8,1.5999999999999996,655728.0
16.8,1.5,448237.0
16.8,1.4000000000000004,314321.0
16.8,1.3000000000000007,243789.0
16.8,1.1999999999999993,197426.0
16.8,1.0999999999999996,166091.0
16.8,1.0,132845.0
16.8,0.9000000000000004,109155.0
16.8,0.8000000000000007,87703.0
16.8,0.6999999999999993,67840.0
16.8,0.5999999999999996,54168.0
16.8,0.5,39103.0
16.8,0.40000000000000036,27580.0
16.8,0.3000000000000007,18284.0
16.8,0.1999999999999993,10930.0
16.8,0.09999999999999964,4505.0
16.85,0.0,178.0
16.85,-0.09999999999999964,-4351.0
16.85,3.0,17237348.0
16.85,2.9000000000000004,17330993.0
16.85,2.8,17403214.0
16.85,2.7,17481203.0
16.85,2.5999999999999996,17600924.0
16.85,2.5,17469353.0
16.85,2.4000000000000004,16325932.0
16.85,2.3,8594285.0
16.85,2.2,5692414.0
16.85,2.0999999999999996,4410478.0
16.85,2.0,2905313.0
16.85,1.9000000000000004,1971873.0
16.85,1.8000000000000007,1436112.0
16.85,1.6999999999999993,1052290.0
16.85,1.5999999999999996,744125.0
16.85,1.5,516546.0
16.85,1.4000000000000004,352682.0
16.85,1.3000000000000007,265702.0
16.85,1.1999999999999993,214832.0
16.85,1.0999999999999996,180217.0
16.85,1.0,145183.0
16.85,0.9000000000000004,117206.0
16.85,0.8000000000000007,95418.0
16.85,0.6999999999999993,73834.0
16.85,0.5999999999999996,58772.0
16.85,0.5,42288.0
16.85,0.40000000000000036,30168.0
16.85,0.3000000000000007,20036.0
16.85,0.1999999999999993,11856.0
16.85,0.09999999999999964,5303.0
16.9,0.0,225.0
16.9,-0.09999999999999964,-4513.0
16.9,3.0,17243564.0
16.9,2.9000000000000004,17321972.0
16.9,2.8,17410036.0
16.9,2.7,17474341.0
16.9,2.5999999999999996,17605353.0
16.9,2.5,17474233.0
16.9,2.4000000000000004,17488391.0
16.9,2.3,13157635.0
16.9,2.2,6727102.0
16.9,2.0999999999999996,5110009.0
16.9,2.0,3592682.0
16.9,1.9000000000000004,2323743.0
16.9,1.8000000000000007,1631007.0
16.9,1.6999999999999993,1184491.0
16.9,1.5999999999999996,846880.0
16.9,1.5,593162.0
16.9,1.4000000000000004,352834.0
16.9,1.3000000000000007,293063.0
16.9,1.1999999999999993,234428.0
16.9,1.0999999999999996,195575.0
16.9,1.0,157490.0
16.9,0.9000000000000004,128097.0
16.9,0.8000000000000007,102953.0
16.9,0.6999999999999993,80123.0
16.9,0.5999999999999996,63909.0
16.9,0.5,46157.0
16.9,0.40000000000000036,32758.0
16.9,0.3000000000000007,21855.0
16.9,0.1999999999999993,13081.0
16.9,0.09999999999999964,5933.0
16.95,0.0,650.0
16.95,-0.09999999999999964,-4659.0
16.95,3.0,17237000.0
16.95,2.9000000000000004,17323008.0
16.95,2.8,17397274.0
16.95,2.7,17475004.0
16.95,2.5999999999999996,17589351.0
16.95,2.5,17485425.0
16.95,2.4000000000000004,17573971.0
16.95,2.3,16877409.0
16.95,2.2,9481398.0
16.95,2.0999999999999996,5796952.0
16.95,2.0,4351069.0
16.95,1.9000000000000004,2821361.0
16.95,1.8000000000000007,1879447.0
16.95,1.6999999999999993,1338937.0
16.95,1.5999999999999996,956704.0
16.95,1.5,676483.0
16.95,1.4000000000000004,457605.0
16.95,1.3000000000000007,327379.0
16.95,1.1999999999999993,257115.0
16.95,1.0999999999999996,213564.0
16.95,1.0,170633.0
16.95,0.9000000000000004,139012.0
16.95,0.8000000000000007,111991.0
16.95,0.6999999999999993,87326.0
16.95,0.5999999999999996,69676.0
16.95,0.5,50414.0
16.95,0.40000000000000036,35684.0
16.95,0.3000000000000007,24166.0
16.95,0.1999999999999993,14598.0
16.95,0.09999999999999964,7123.0
17.0,0.0,1080.0
17.0,-0.09999999999999964,-4548.0
17.0,3.0,17220698.0
17.0,2.9000000000000004,17328580.0
17.0,2.8,17383075.0
17.0,2.7,17462205.0
17.0,2.5999999999999996,17594851.0
17.0,2.5,17482906.0
17.0,2.4000000000000004,17569185.0
17.0,2.3,17606595.0
17.0,2.2,14207852.0
17.0,2.0999999999999996,6884935.0
17.0,2.0,5071226.0
17.0,1.9000000000000004,3484158.0
17.0,1.8000000000000007,2194867.0
17.0,1.6999999999999993,1516683.0
17.0,1.5999999999999996,1081766.0
17.0,1.5,770623.0
17.0,1.4000000000000004,526872.0
17.0,1.3000000000000007,370647.0
17.0,1.1999999999999993,281271.0
17.0,1.0999999999999996,231509.0
17.0,1.0,184744.0
17.0,0.9000000000000004,150127.0
17.0,0.8000000000000007,122510.0
17.0,0.6999999999999993,95163.0
17.0,0.5999999999999996,75752.0
17.0,0.5,55069.0
17.0,0.40000000000000036,38968.0
17.0,0.3000000000000007,26297.0
17.0,0.1999999999999993,15969.0
17.0,0.09999999999999964,8045.0
17.05,0.0,1029.0
17.05,-0.09999999999999964,-4681.0
17.05,3.0,17214584.0
17.05,2.9000000000000004,17314812.0
17.05,2.8,17385432.0
17.05,2.7,17471985.0
17.05,2.5999999999999996,17605008.0
17.05,2.5,17481878.0
17.05,2.4000000000000004,17562896.0
17.05,2.3,17635775.0
17.05,2.2,17111819.0
17.05,2.0999999999999996,9750943.0
17.05,2.0,5753476.0
17.05,1.9000000000000004,4260575.0
17.05,1.8000000000000007,2645768.0
17.05,1.6999999999999993,1732906.0
17.05,1.5999999999999996,1226395.0
17.05,1.5,873214.0
17.05,1.4000000000000004,605790.0
17.05,1.3000000000000007,427415.0
17.05,1.1999999999999993,313233.0
17.05,1.0999999999999996,253029.0
17.05,1.0,201400.0
17.05,0.9000000000000004,163576.0
17.05,0.8000000000000007,132074.0
17.05,0.6999999999999993,102807.0
17.05,0.5999999999999996,82127.0
17.05,0.5,59607.0
17.05,0.40000000000000036,42605.0
17.05,0.3000000000000007,28964.0
17.05,0.1999999999999993,17650.0
17.05,0.09999999999999964,8803.0
17.1,0.0,1689.0
17.1,-0.09999999999999964,-4839.0
17.1,3.0,17204836.0
17.1,2.9000000000000004,17311408.0
17.1,2.8,17379626.0
17.1,2.7,17470977.0
17.1,2.5999999999999996,17586824.0
17.1,2.5,17481420.0
17.1,2.4000000000000004,17573076.0
17.1,2.3,17646632.0
17.1,2.2,17506489.0
17.1,2.0999999999999996,14588616.0
17.1,2.0,6820497.0
17.1,1.9000000000000004,4984810.0
17.1,1.8000000000000007,3265240.0
17.1,1.6999999999999993,2008340.0
17.1,1.5999999999999996,1388411.0
17.1,1.5,987869.0
17.1,1.4000000000000004,689089.0
17.1,1.3000000000000007,490011.0
17.1,1.1999999999999993,354326.0
17.1,1.0999999999999996,280903.0
17.1,1.0,219200.0
17.1,0.9000000000000004,178732.0
17.1,0.8000000000000007,143701.0
17.1,0.6999999999999993,114378.0
17.1,0.5999999999999996,89157.0
17.1,0.5,65308.0
17.1,0.40000000000000036,46574.0
17.1,0.3000000000000007,32024.0
17.1,0.1999999999999993,19527.0
17.1,0.09999999999999964,9735.0
17.15,0.0,2294.0
17.15,-0.09999999999999964,-4891.0
17.15,3.0,17198157.0
17.15,2.9000000000000004,17305524.0
17.15,2.8,17376273.0
17.15,2.7,17467551.0
17.15,2.5999999999999996,17583018.0
17.15,2.5,17484998.0
17.15,2.4000000000000004,17583883.0
17.15,2.3,17632575.0
17.15,2.2,17519936.0
17.15,2.0999999999999996,17209959.0
17.15,2.0,9634487.0
17.15,1.9000000000000004,5654524.0
17.15,1.8000000000000007,4002562.0
17.15,1.6999999999999993,2396438.0
17.15,1.5999999999999996,1569456.0
17.15,1.5,1117230.0
17.15,1.4000000000000004,788112.0
17.15,1.3000000000000007,565325.0
17.15,1.1999999999999993,404175.0
17.15,1.0999999999999996,312590.0
17.15,1.0,239274.0
17.15,0.9000000000000004,194302.0
17.15,0.8000000000000007,155683.0
17.15,0.6999999999999993,123941.0
17.15,0.5999999999999996,97341.0
17.15,0.5,70669.0
17.15,0.40000000000000036,50810.0
17.15,0.3000000000000007,34535.0
17.15,0.1999999999999993,21603.0
17.15,0.09999999999999964,10932.0
17.2,0.0,2763.0
17.2,-0.09999999999999964,-4827.0
17.2,3.0,17209758.0
17.2,2.9000000000000004,17311646.0
17.2,2.8,17367468.0
17.2,2.7,17467994.0
17.2,2.5999999999999996,17578725.0
17.2,2.5,17466657.0
17.2,2.4000000000000004,17571793.0
17.2,2.3,17638762.0
17.2,2.2,17529537.0
17.2,2.0999999999999996,17537788.0
17.2,2.0,14364987.0
17.2,1.9000000000000004,6619169.0
17.2,1.8000000000000007,4754989.0
17.2,1.6999999999999993,2933428.0
17.2,1.5999999999999996,1802681.0
17.2,1.5,1260293.0
17.2,1.4000000000000004,896379.0
17.2,1.3000000000000007,651336.0
17.2,1.1999999999999993,466833.0
17.2,1.0999999999999996,354366.0
17.2,1.0,263092.0
17.2,0.9000000000000004,211346.0
17.2,0.8000000000000007,169352.0
17.2,0.6999999999999993,134814.0
17.2,0.5999999999999996,105691.0
17.2,0.5,77502.0
17.2,0.40000000000000036,55317.0
17.2,0.3000000000000007,37873.0
17.2,0.1999999999999993,24011.0
17.2,0.09999999999999964,12012.0
17.25,0.0,3180.0
17.25,-0.09999999999999964,-5006.0
17.25,3.0,17189001.0
17.25,2.9000000000000004,17289504.0
17.25,2.8,17368699.0
17.25,2.7,17450135.0
17.25,2.5999999999999996,17582851.0
17.25,2.5,17463539.0
17.25,2.4000000000000004,17573977.0
17.25,2.3,17633639.0
17.25,2.2,17516889.0
17.25,2.0999999999999996,17545364.0
17.25,2.0,17121674.0
17.25,1.9000000000000004,9153343.0
17.25,1.8000000000000007,5431611.0
17.25,1.6999999999999993,3629576.0
17.25,1.5999999999999996,2109027.0
17.25,1.5,1428144.0
17.25,1.4000000000000004,1012483.0
17.25,1.3000000000000007,744604.0
17.25,1.1999999999999993,537909.0
17.25,1.0999999999999996,354297.0
17.25,1.0,292286.0
17.25,0.9000000000000004,230884.0
17.25,0.8000000000000007,184499.0
17.25,0.6999999999999993,145510.0
17.25,0.5999999999999996,114779.0
17.25,0.5,83291.0
17.25,0.40000000000000036,60459.0
17.25,0.3000000000000007,40892.0
17.25,0.1999999999999993,25807.0
17.25,0.09999999999999964,13301.0
17.3,0.0,3905.0
17.3,-0.09999999999999964,-5046.0
17.3,3.0,17173375.0
17.3,2.9000000000000004,17285013.0
17.3,2.8,17358679.0
17.3,2.7,17448269.0
17.3,2.5999999999999996,17575327.0
17.3,2.5,17459617.0
17.3,2.4000000000000004,17567074.0
17.3,2.3,17623047.0
17.3,2.2,17509302.0
17.3,2.0999999999999996,17551758.0
17.3,2.0,17492564.0
17.3,1.9000000000000004,13743129.0
17.3,1.8000000000000007,6253903.0
17.3,1.6999999999999993,4393643.0
17.3,1.5999999999999996,2543629.0
17.3,1.5,1624943.0
17.3,1.4000000000000004,1141533.0
17.3,1.3000000000000007,846723.0
17.3,1.1999999999999993,622756.0
17.3,1.0999999999999996,472471.0
17.3,1.0,332593.0
17.3,0.9000000000000004,255175.0
17.3,0.8000000000000007,201455.0
17.3,0.6999999999999993,159488.0
17.3,0.5999999999999996,124517.0
17.3,0.5,90457.0
17.3,0.40000000000000036,65439.0
17.3,0.3000000000000007,44655.0
17.3,0.1999999999999993,28065.0
17.3,0.09999999999999964,14917.0
17.35,0.0,4392.0
17.35,-0.09999999999999964,-5097.0
17.35,3.0,17171212.0
17.35,2.9000000000000004,17283117.0
17.35,2.8,17349066.0
17.35,2.7,17448451.0
17.35,2.5999999999999996,17582634.0
17.35,2.5,17453345.0
17.35,2.4000000000000004,17570318.0
17.35,2.3,17617558.0
17.35,2.2,17519762.0
17.35,2.0999999999999996,17548379.0
17.35,2.0,17501593.0
17.35,1.9000000000000004,16976522.0
17.35,1.8000000000000007,8142862.0
17.35,1.6999999999999993,5098035.0
17.35,1.5999999999999996,3146774.0
17.35,1.5,1875530.0
17.35,1.4000000000000004,1289693.0
17.35,1.3000000000000007,961375.0
17.35,1.1999999999999993,710547.0
17.35,1.0999999999999996,549408.0
17.35,1.0,379791.0
17.35,0.9000000000000004,284510.0
17.35,0.8000000000000007,220598.0
17.35,0.6999999999999993,174078.0
17.35,0.5999999999999996,134781.0
17.35,0.5,99189.0
17.35,0.40000000000000036,71428.0
17.35,0.3000000000000007,48504.0
17.35,0.1999999999999993,30834.0
17.35,0.09999999999999964,16130.0
17.4,0.0,5120.0
17.4,-0.09999999999999964,-5452.0
17.4,3.0,17158716.0
17.4,2.9000000000000004,17198467.0
17.4,2.8,17342672.0
17.4,2.7,17445862.0
17.4,2.5999999999999996,17567191.0
17.4,2.5,17457429.0
17.4,2.4000000000000004,17555485.0
17.4,2.3,17602962.0
17.4,2.2,17511687.0
17.4,2.0999999999999996,17537281.0
17.4,2.0,17494207.0
17.4,1.9000000000000004,17502100.0
17.4,1.8000000000000007,12341775.0
17.4,1.6999999999999993,5793788.0
17.4,1.5999999999999996,3879365.0
17.4,1.5,2208450.0
17.4,1.4000000000000004,1457778.0
17.4,1.3000000000000007,1087030.0
17.4,1.1999999999999993,811173.0
17.4,1.0999999999999996,637661.0
17.4,1.0,439274.0
17.4,0.9000000000000004,323465.0
17.4,0.8000000000000007,242800.0
17.4,0.6999999999999993,190322.0
17.4,0.5999999999999996,147569.0
17.4,0.5,108545.0
17.4,0.40000000000000036,78097.0
17.4,0.3000000000000007,53441.0
17.4,0.1999999999999993,34077.0
17.4,0.09999999999999964,18193.0
17.45,0.0,5973.0
17.45,-0.09999999999999964,-5439.0
17.45,3.0,17149855.0
17.45,2.9000000000000004,17199640.0
17.45,2.8,17322428.0
17.45,2.7,17435065.0
17.45,2.5999999999999996,17559997.0
17.45,2.5,17445854.0
17.45,2.4000000000000004,17537253.0
17.45,2.3,17595275.0
17.45,2.2,17504901.0
17.45,2.0999999999999996,17531573.0
17.45,2.0,17493977.0
17.45,1.9000000000000004,17522889.0
17.45,1.8000000000000007,16367585.0
17.45,1.6999999999999993,7015154.0
17.45,1.5999999999999996,4627625.0
17.45,1.5,2686991.0
17.45,1.4000000000000004,1673016.0
17.45,1.3000000000000007,1226339.0
17.45,1.1999999999999993,919784.0
17.45,1.0999999999999996,735671.0
17.45,1.0,507992.0
17.45,0.9000000000000004,371436.0
17.45,0.8000000000000007,272375.0
17.45,0.6999999999999993,208631.0
17.45,0.5999999999999996,160156.0
17.45,0.5,116909.0
17.45,0.40000000000000036,84133.0
17.45,0.3000000000000007,58271.0
17.45,0.1999999999999993,37228.0
17.45,0.09999999999999964,19975.0
17.5,0.0,6542.0
17.5,-0.09999999999999964,-5845.0
17.5,3.0,17148128.0
17.5,2.9000000000000004,17183355.0
17.5,2.8,17305978.0
17.5,2.7,17437160.0
17.5,2.5999999999999996,17553881.0
17.5,2.5,17433622.0
17.5,2.4000000000000004,17528729.0
17.5,2.3,17587811.0
17.5,2.2,17489277.0
17.5,2.0999999999999996,17531993.0
17.5,2.0,17471155.0
17.5,1.9000000000000004,17517093.0
17.5,1.8000000000000007,17469183.0
17.5,1.6999999999999993,10111225.0
17.5,1.5999999999999996,5299263.0
17.5,1.5,3331373.0
17.5,1.4000000000000004,1936252.0
17.5,1.3000000000000007,1385902.0
17.5,1.1999999999999993,1042701.0
17.5,1.0999999999999996,840866.0
17.5,1.0,590530.0
17.5,0.9000000000000004,430469.0
17.5,0.8000000000000007,311421.0
17.5,0.6999999999999993,231137.0
17.5,0.5999999999999996,175471.0
17.5,0.5,128151.0
17.5,0.40000000000000036,91877.0
17.5,0.3000000000000007,63163.0
17.5,0.1999999999999993,40887.0
17.5,0.09999999999999964,21453.0
17.55,0.0,7745.0
17.55,-0.09999999999999964,-5855.0
17.55,3.0,17139017.0
17.55,2.9000000000000004,17189270.0
17.55,2.8,17296105.0
17.55,2.7,17425101.0
17.55,2.5999999999999996,17549535.0
17.55,2.5,17432939.0
17.55,2.4000000000000004,17522347.0
17.55,2.3,17565732.0
17.55,2.2,17471915.0
17.55,2.0999999999999996,17515280.0
17.55,2.0,17478099.0
17.55,1.9000000000000004,17513106.0
17.55,1.8000000000000007,17555509.0
17.55,1.6999999999999993,14697498.0
17.55,1.5999999999999996,6096879.0
17.55,1.5,4078878.0
17.55,1.4000000000000004,2302328.0
17.55,1.3000000000000007,1578789.0
17.55,1.1999999999999993,1168086.0
17.55,1.0999999999999996,960631.0
17.55,1.0,674996.0
17.55,0.9000000000000004,496114.0
17.55,0.8000000000000007,356233.0
17.55,0.6999999999999993,259230.0
17.55,0.5999999999999996,193500.0
17.55,0.5,139552.0
17.55,0.40000000000000036,100214.0
17.55,0.3000000000000007,68980.0
17.55,0.1999999999999993,44745.0
17.55,0.09999999999999964,24173.0
17.6,0.0,8761.0
17.6,-0.09999999999999964,-6072.0
17.6,3.0,17127313.0
17.6,2.9000000000000004,17175610.0
17.6,2.8,17293072.0
17.6,2.7,17422452.0
17.6,2.5999999999999996,17529664.0
17.6,2.5,17421821.0
17.6,2.4000000000000004,17509693.0
17.6,2.3,17556103.0
17.6,2.2,17467177.0
17.6,2.0999999999999996,17505188.0
17.6,2.0,17468888.0
17.6,1.9000000000000004,17508337.0
17.6,1.8000000000000007,17539701.0
17.6,1.6999999999999993,17136698.0
17.6,1.5999999999999996,7851195.0
17.6,1.5,4804359.0
17.6,1.4000000000000004,2823802.0
17.6,1.3000000000000007,1819728.0
17.6,1.1999999999999993,1328367.0
17.6,1.0999999999999996,1089009.0
17.6,1.0,776805.0
17.6,0.9000000000000004,573832.0
17.6,0.8000000000000007,356106.0
17.6,0.6999999999999993,297150.0
17.6,0.5999999999999996,215865.0
17.6,0.5,153219.0
17.6,0.40000000000000036,109963.0
17.6,0.3000000000000007,75237.0
17.6,0.1999999999999993,48593.0
17.6,0.09999999999999964,26235.0
17.65,0.0,9862.0
17.65,-0.09999999999999964,-6216.0
17.65,3.0,17108678.0
17.65,2.9000000000000004,17169818.0
17.65,2.8,17282406.0
17.65,2.7,17405744.0
17.65,2.5999999999999996,17522173.0
17.65,2.5,17416564.0
17.65,2.4000000000000004,17504565.0
17.65,2.3,17527580.0
17.65,2.2,17454330.0
17.65,2.0999999999999996,17496734.0
17.65,2.0,17464763.0
17.65,1.9000000000000004,17502908.0
17.65,1.8000000000000007,17535292.0
17.65,1.6999999999999993,17471727.0
17.65,1.5999999999999996,11660485.0
17.65,1.5,5499199.0
17.65,1.4000000000000004,3504943.0
17.65,1.3000000000000007,2136362.0
17.65,1.1999999999999993,1509289.0
17.65,1.0999999999999996,1237408.0
17.65,1.0,897233.0
17.65,0.9000000000000004,661129.0
17.65,0.8000000000000007,482301.0
17.65,0.6999999999999993,344606.0
17.65,0.5999999999999996,243410.0
17.65,0.5,169913.0
17.65,0.40000000000000036,120535.0
17.65,0.3000000000000007,81676.0
17.65,0.1999999999999993,52605.0
17.65,0.09999999999999964,28858.0
17.7,0.0,10973.0
17.7,-0.09999999999999964,-6467.0
17.7,3.0,17107114.0
17.7,2.9000000000000004,17152522.0
17.7,2.8,17270621.0
17.7,2.7,17386808.0
17.7,2.5999999999999996,17504938.0
17.7,2.5,17406471.0
17.7,2.4000000000000004,17506441.0
17.7,2.3,17512975.0
17.7,2.2,17443645.0
17.7,2.0999999999999996,17485783.0
17.7,2.0,17446179.0
17.7,1.9000000000000004,17490362.0
17.7,1.8000000000000007,17523225.0
17.7,1.6999999999999993,17484580.0
17.7,1.5999999999999996,15718986.0
17.7,1.5,6460675.0
17.7,1.4000000000000004,4275820.0
17.7,1.3000000000000007,2585659.0
17.7,1.1999999999999993,1731240.0
17.7,1.0999999999999996,1396140.0
17.7,1.0,1014048.0
17.7,0.9000000000000004,756018.0
17.7,0.8000000000000007,557505.0
17.7,0.6999999999999993,401515.0
17.7,0.5999999999999996,282047.0
17.7,0.5,190001.0
17.7,0.40000000000000036,132563.0
17.7,0.3000000000000007,89664.0
17.7,0.1999999999999993,57978.0
17.7,0.09999999999999964,31865.0
17.75,0.0,12389.0
17.75,-0.09999999999999964,-6383.0
17.75,3.0,17089834.0
17.75,2.9000000000000004,17147089.0
17.75,2.8,17255941.0
17.75,2.7,17389730.0
17.75,2.5999999999999996,17500826.0
17.75,2.5,17393607.0
17.75,2.4000000000000004,17496834.0
17.75,2.3,17502972.0
17.75,2.2,17434632.0
17.75,2.0999999999999996,17476662.0
17.75,2.0,17442670.0
17.75,1.9000000000000004,17471588.0
17.75,1.8000000000000007,17510428.0
17.75,1.6999999999999993,17476122.0
17.75,1.5999999999999996,17259290.0
17.75,1.5,8776987.0
17.75,1.4000000000000004,4981066.0
17.75,1.3000000000000007,3194069.0
17.75,1.1999999999999993,2017718.0
17.75,1.0999999999999996,1582812.0
17.75,1.0,1147800.0
17.75,0.9000000000000004,860689.0
17.75,0.8000000000000007,643076.0
17.75,0.6999999999999993,466516.0
17.75,0.5999999999999996,329906.0
17.75,0.5,215537.0
17.75,0.40000000000000036,147111.0
17.75,0.3000000000000007,99338.0
17.75,0.1999999999999993,63978.0
17.75,0.09999999999999964,35106.0
17.8,0.0,13846.0
17.8,-0.09999999999999964,-6729.0
17.8,3.0,17085306.0
17.8,2.9000000000000004,17129003.0
17.8,2.8,17238602.0
17.8,2.7,17369708.0
17.8,2.5999999999999996,17488820.0
17.8,2.5,17393258.0
17.8,2.4000000000000004,17475878.0
17.8,2.3,17487096.0
17.8,2.2,17427906.0
17.8,2.0999999999999996,17455717.0
17.8,2.0,17429071.0
17.8,1.9000000000000004,17474733.0
17.8,1.8000000000000007,17495058.0
17.8,1.6999999999999993,17466890.0
17.8,1.5999999999999996,17429934.0
17.8,1.5,13038911.0
17.8,1.4000000000000004,5672202.0
17.8,1.3000000000000007,3946538.0
17.8,1.1999999999999993,2441953.0
17.8,1.0999999999999996,1760312.0
17.8,1.0,1296666.0
17.8,0.9000000000000004,977028.0
17.8,0.8000000000000007,737460.0
17.8,0.6999999999999993,541509.0
17.8,0.5999999999999996,389018.0
17.8,0.5,248824.0
17.8,0.40000000000000036,165592.0
17.8,0.3000000000000007,110921.0
17.8,0.1999999999999993,70682.0
17.8,0.09999999999999964,38724.0
17.85,0.0,15795.0
17.85,-0.09999999999999964,-6959.0
17.85,3.0,17066864.0
17.85,2.9000000000000004,17123465.0
17.85,2.8,17229395.0
17.85,2.7,17355247.0
17.85,2.5999999999999996,17466696.0
17.85,2.5,17377499.0
17.85,2.4000000000000004,17471645.0
17.85,2.3,17473970.0
17.85,2.2,17402259.0
17.85,2.0999999999999996,17447418.0
17.85,2.0,17418630.0
17.85,1.9000000000000004,17454188.0
17.85,1.8000000000000007,17475160.0
17.85,1.6999999999999993,17447594.0
17.85,1.5999999999999996,17440884.0
17.85,1.5,16494348.0
17.85,1.4000000000000004,6830520.0
17.85,1.3000000000000007,4695812.0
17.85,1.1999999999999993,3011108.0
17.85,1.0999999999999996,2047198.0
17.85,1.0,1475416.0
17.85,0.9000000000000004,1110381.0
17.85,0.8000000000000007,841097.0
17.85,0.6999999999999993,622276.0
17.85,0.5999999999999996,453175.0
17.85,0.5,291569.0
17.85,0.40000000000000036,193784.0
17.85,0.3000000000000007,127268.0
17.85,0.1999999999999993,79406.0
17.85,0.09999999999999964,43609.0
17.9,0.0,17873.0
17.9,-0.09999999999999964,-7359.0
17.9,3.0,17053729.0
17.9,2.9000000000000004,17116208.0
17.9,2.8,17215612.0
17.9,2.7,17336935.0
17.9,2.5999999999999996,17458008.0
17.9,2.5,17361740.0
17.9,2.4000000000000004,17449499.0
17.9,2.3,17451877.0
17.9,2.2,17392464.0
17.9,2.0999999999999996,17429572.0
